Ticker,Revenue,Market Cap,BICS_4,GHG Scope 1P,Intensity,GHG Scope 1C,Year
DAL US Equity,35115.0,6838.0397,Airlines,31679.801,909.830528,31948.699,2011
DAL US Equity,36670.0,10106.1421,Airlines,31948.699,845.227707,30994.5,2012
DAL US Equity,37773.0,23389.1429,Airlines,30994.5,850.8141,32137.801,2013
DAL US Equity,40362.0,40594.4525,Airlines,32137.801,845.1712249999999,34112.801,2014
DAL US Equity,40704.0,39476.5605,Airlines,34112.801,861.3429150000001,35060.102,2015
DAL US Equity,39450.0,35944.9879,Airlines,35060.102,898.273714,35436.898,2016
DAL US Equity,41138.0,39603.0868,Airlines,35436.898,869.801595,35781.898,2017
DAL US Equity,44438.0,33929.2293,Airlines,35781.898,832.496962,36994.5,2018
DAL US Equity,47007.0,37589.2898,Airlines,36994.5,811.832302,38161.801,2019
DAL US Equity,17095.0,25661.3191,Airlines,38161.801,1026.563323,17549.1,2020
DAL US Equity,29899.0,25009.9305,Airlines,17549.1,821.475668,24561.301,2021
LULU US Equity,1000.839,9204.2336,Specialty Apparel Stores,2.333,2.524882,2.527,2011
LULU US Equity,1370.358,9801.427,Specialty Apparel Stores,2.527,1.8695840000000001,2.562,2012
LULU US Equity,1591.188,6638.6199,Specialty Apparel Stores,2.562,1.681762,2.676,2013
LULU US Equity,1797.213,9402.4368,Specialty Apparel Stores,2.676,1.491754,2.681,2014
LULU US Equity,2060.523,8521.342,Specialty Apparel Stores,2.681,1.314229,2.708,2015
LULU US Equity,2344.392,9160.0197,Specialty Apparel Stores,2.708,1.1482720000000002,2.692,2016
LULU US Equity,2649.181,10709.8835,Specialty Apparel Stores,2.692,1.0391890000000001,2.753,2017
LULU US Equity,3288.319,19131.7838,Specialty Apparel Stores,2.753,0.881301,2.898,2018
LULU US Equity,3979.296,31204.2471,Specialty Apparel Stores,2.898,0.795116,3.164,2019
LULU US Equity,4401.879,42844.424,Specialty Apparel Stores,3.164,0.65313,2.875,2020
LULU US Equity,6256.617,40594.435,Specialty Apparel Stores,2.875,0.459514,2.875,2021
TEL US Equity,13778.0,11925.0886,Electrical Components,110.855,8.979315,123.717,2011
TEL US Equity,13282.0,14375.4854,Electrical Components,123.717,8.288887,110.093,2012
TEL US Equity,13280.0,21381.8866,Electrical Components,110.093,8.467997,112.455,2013
TEL US Equity,11973.0,23972.0044,Electrical Components,112.455,10.235612999999999,122.551,2014
TEL US Equity,12233.0,23017.0881,Electrical Components,122.551,10.442165,127.739,2015
TEL US Equity,11352.0,22873.015,Electrical Components,127.739,13.160324,149.396,2016
TEL US Equity,12185.0,29213.3326,Electrical Components,149.396,13.363398,162.833,2017
TEL US Equity,13988.0,29779.4094,Electrical Components,162.833,10.596726,148.227,2018
TEL US Equity,13448.0,31066.1053,Electrical Components,148.227,4.985723,67.048,2019
TEL US Equity,12172.0,31534.8061,Electrical Components,67.048,5.166037,62.881,2020
TEL US Equity,14923.0,47109.9625,Electrical Components,62.881,4.789855,71.479,2021
DFS US Equity,8550.0,12596.7408,Consumer Finance,1.914,0.234854,2.008,2011
DFS US Equity,8984.0,20716.4273,Consumer Finance,2.008,0.218833,1.966,2012
DFS US Equity,9370.0,26422.0547,Consumer Finance,1.966,0.181003,1.696,2013
DFS US Equity,9611.0,29417.3409,Consumer Finance,1.696,0.211633,2.034,2014
DFS US Equity,10002.0,22610.4242,Consumer Finance,2.034,0.194961,1.95,2015
DFS US Equity,10497.0,28026.1422,Consumer Finance,1.95,0.186339,1.956,2016
DFS US Equity,11545.0,27531.2214,Consumer Finance,1.956,0.17107,1.975,2017
DFS US Equity,12848.0,19548.6758,Consumer Finance,1.975,0.15660000000000002,2.012,2018
DFS US Equity,13989.0,26307.5301,Consumer Finance,2.012,0.14933200000000002,2.089,2019
DFS US Equity,12953.0,27792.71,Consumer Finance,2.089,0.1297,1.68,2020
DFS US Equity,13221.0,33281.28,Consumer Finance,1.68,0.14719000000000002,1.946,2021
TOST US Equity,1705.0,17596.0736,Data & Transaction Processors,1.311,0.167155,0.285,2021
KDP US Equity,5903.0,8374.9018,Non-Alcoholic Beverages,228.019,41.809419,246.801,2011
KDP US Equity,5995.0,9069.8296,Non-Alcoholic Beverages,246.801,42.137781,252.616,2012
KDP US Equity,5997.0,9645.5842,Non-Alcoholic Beverages,252.616,42.123729,252.616,2013
KDP US Equity,6121.0,13831.2076,Non-Alcoholic Beverages,252.616,41.270381,252.616,2014
KDP US Equity,6282.0,17506.8286,Non-Alcoholic Beverages,252.616,40.212671,252.616,2015
KDP US Equity,6440.0,16603.4762,Non-Alcoholic Beverages,252.616,37.574068000000004,241.977,2016
KDP US Equity,10775.0,17445.8583,Non-Alcoholic Beverages,241.977,22.457262,241.977,2017
KDP US Equity,11020.0,36048.4278,Non-Alcoholic Beverages,241.977,24.825408,273.576,2018
KDP US Equity,11120.0,40728.3742,Non-Alcoholic Beverages,273.576,24.164748,268.712,2019
KDP US Equity,11618.0,45032.3416,Non-Alcoholic Beverages,268.712,24.940179,289.755,2020
KDP US Equity,12683.0,52271.8736,Non-Alcoholic Beverages,289.755,22.845936000000002,289.755,2021
HNRG US Equity,157.354,281.1084,Coal Mining,118.55,1177.0974999999999,185.221,2011
HNRG US Equity,136.066,235.6495,Coal Mining,185.221,1110.6154370000002,151.117,2012
HNRG US Equity,143.114,231.7331,Coal Mining,151.117,1459.0256720000002,208.807,2013
HNRG US Equity,235.651,318.8716,Coal Mining,208.807,1762.462285,415.326,2014
HNRG US Equity,341.726,133.3846,Coal Mining,415.326,1450.872922,495.801,2015
HNRG US Equity,282.886,267.3642,Coal Mining,495.801,1467.3048509999999,415.08,2016
HNRG US Equity,271.268,182.4259,Coal Mining,415.08,1608.155035,436.241,2017
HNRG US Equity,293.557,153.3422,Coal Mining,436.241,1473.989719,432.7,2018
HNRG US Equity,323.462,90.3474,Coal Mining,432.7,1314.234748,425.105,2019
HNRG US Equity,245.295,44.9967,Coal Mining,425.105,1539.953933,377.743,2020
HNRG US Equity,247.666,75.7311,Coal Mining,377.743,1588.679916,393.462,2021
G US Equity,1600.436,3324.1021,IT Services,1.783,1.107198,1.772,2011
G US Equity,1901.971,3494.9427,IT Services,1.772,1.5794139999999999,3.004,2012
G US Equity,2131.997,4248.2935,IT Services,3.004,0.5788,1.234,2013
G US Equity,2279.438,4139.692,IT Services,1.234,0.541362,1.234,2014
G US Equity,2461.044,5282.5784,IT Services,1.234,0.365292,0.899,2015
G US Equity,2570.756,4838.6472,IT Services,0.899,1.70339,4.379,2016
G US Equity,2736.929,6120.2721,IT Services,4.379,1.784482,4.884,2017
G US Equity,3000.79,5110.4513,IT Services,4.884,1.501605,4.506,2018
G US Equity,3520.543,8017.2837,IT Services,4.506,2.637661,9.286,2019
G US Equity,3709.377,7863.288,IT Services,9.286,1.999527,7.417,2020
G US Equity,4022.211,9837.6538,IT Services,7.417,1.1207770000000001,4.508,2021
MSCI US Equity,900.941,3991.5174,Information Services,1.055,1.1565690000000002,1.042,2011
MSCI US Equity,950.141,3722.351,Information Services,1.042,1.1135190000000001,1.058,2012
MSCI US Equity,913.364,5162.5936,Information Services,1.058,1.153976,1.054,2013
MSCI US Equity,996.68,5316.7179,Information Services,1.054,1.066541,1.063,2014
MSCI US Equity,1075.013,7286.0784,Information Services,1.063,1.0111510000000001,1.087,2015
MSCI US Equity,1150.669,7191.0061,Information Services,1.087,0.938584,1.08,2016
MSCI US Equity,1274.172,11401.8721,Information Services,1.08,0.16481300000000002,0.21,2017
MSCI US Equity,1433.984,12409.7932,Information Services,0.21,0.460256,0.66,2018
MSCI US Equity,1557.796,21892.355,Information Services,0.66,0.174606,0.272,2019
MSCI US Equity,1695.39,36871.5034,Information Services,0.272,0.13566199999999998,0.23,2020
MSCI US Equity,2043.544,50509.826,Information Services,0.23,0.07830000000000001,0.16,2021
APEI US Equity,260.377,772.2883,Educational Services,7.44,30.624825,7.974,2011
APEI US Equity,313.516,644.5253,Educational Services,7.974,27.22987,8.537,2012
APEI US Equity,329.479,764.1157,Educational Services,8.537,24.969725,8.227,2013
APEI US Equity,350.02,632.3942,Educational Services,8.227,24.067196,8.424,2014
APEI US Equity,327.91,297.5553,Educational Services,8.424,25.043457,8.212,2015
APEI US Equity,313.139,395.476,Educational Services,8.212,25.218833,7.897,2016
APEI US Equity,299.248,403.5305,Educational Services,7.897,25.938352000000002,7.762,2017
APEI US Equity,297.687,467.4555,Educational Services,7.762,26.920893,8.014,2018
APEI US Equity,286.27,415.7254,Educational Services,8.014,26.663639,7.633,2019
APEI US Equity,321.785,451.3783,Educational Services,7.633,26.076417,8.391,2020
APEI US Equity,418.803,416.2752,Educational Services,8.391,16.816976,7.043,2021
COLL US Equity,28.476,542.0613,Specialty & Generic Pharma,1.182,159.25691799999998,4.535,2017
COLL US Equity,280.413,562.6725,Specialty & Generic Pharma,4.535,22.085281,6.193,2018
COLL US Equity,296.701,693.1105,Specialty & Generic Pharma,6.193,21.307646,6.322,2019
COLL US Equity,310.016,693.2794,Specialty & Generic Pharma,6.322,19.018373,5.896,2020
COLL US Equity,276.868,628.6829,Specialty & Generic Pharma,5.896,19.991476000000002,5.535,2021
TGH US Equity,422.796,1425.4564,Industrial Wholesale & Rental,23.388,61.081467,25.825,2011
TGH US Equity,487.094,1754.0375,Industrial Wholesale & Rental,25.825,55.317865,26.945,2012
TGH US Equity,528.973,2270.4423,Industrial Wholesale & Rental,26.945,52.216276,27.621,2013
TGH US Equity,563.091,1951.5414,Industrial Wholesale & Rental,27.621,49.981263999999996,28.144,2014
TGH US Equity,544.278,797.682,Industrial Wholesale & Rental,28.144,51.183403000000006,27.858,2015
TGH US Equity,496.236,423.064,Industrial Wholesale & Rental,27.858,54.603052,27.096,2016
TGH US Equity,490.85,1227.5902,Industrial Wholesale & Rental,27.096,52.967302000000004,25.999,2017
TGH US Equity,676.872,571.7256,Industrial Wholesale & Rental,25.999,41.419944,28.036,2018
TGH US Equity,707.481,608.5199,Industrial Wholesale & Rental,28.036,38.52683,27.257,2019
TGH US Equity,665.315,968.5092,Industrial Wholesale & Rental,27.257,40.382374999999996,26.867,2020
TGH US Equity,853.364,1743.7855,Industrial Wholesale & Rental,26.867,0.00117,0.001,2021
OCSL US Equity,124.603,674.5443,Investment Companies,22.741,240.893076,30.016,2011
OCSL US Equity,165.116,999.707,Investment Companies,30.016,232.95138,38.464,2012
OCSL US Equity,223.933,1430.0367,Investment Companies,38.464,178.700772,40.017,2013
OCSL US Equity,294.641,1407.6612,Investment Companies,40.017,161.756171,47.66,2014
OCSL US Equity,266.021,929.6216,Investment Companies,47.66,166.453024,44.28,2015
OCSL US Equity,267.639,832.3348,Investment Companies,44.28,163.275905,43.699,2016
OCSL US Equity,179.463,771.0567,Investment Companies,43.699,214.98024700000002,38.581,2017
OCSL US Equity,140.064,699.1666,Investment Companies,38.581,233.186258,32.661,2018
OCSL US Equity,155.692,730.178,Investment Companies,32.661,225.44511,35.1,2019
OCSL US Equity,143.133,682.2512,Investment Companies,35.1,231.113719,33.08,2020
OCSL US Equity,209.385,1273.3487,Investment Companies,33.08,181.899372,38.087,2021
AWK US Equity,2666.236,5596.655,Water Utilities,64.453,24.173779,64.453,2011
AWK US Equity,2876.889,6571.5644,Water Utilities,64.453,21.833307,62.812,2012
AWK US Equity,2879.0,7538.2965,Water Utilities,62.812,22.523793,64.846,2013
AWK US Equity,3011.0,9567.35,Water Utilities,64.846,22.059781,66.422,2014
AWK US Equity,3159.0,10652.3717,Water Utilities,66.422,17.091485,53.992,2015
AWK US Equity,3302.0,12887.0763,Water Utilities,53.992,15.907935000000002,52.528,2016
AWK US Equity,3357.0,16325.8922,Water Utilities,52.528,16.640750999999998,55.863,2017
AWK US Equity,3440.0,16400.6869,Water Utilities,55.863,17.707558000000002,60.914,2018
AWK US Equity,3610.0,22212.8613,Water Utilities,60.914,21.026593,75.906,2019
AWK US Equity,3777.0,27823.8796,Water Utilities,75.906,17.058246999999998,64.429,2020
AWK US Equity,3930.0,34299.0703,Water Utilities,64.429,19.224936000000003,75.554,2021
NFBK US Equity,102.852,573.7432,Banks,5.478,54.680512,5.624,2011
NFBK US Equity,100.125,632.674,Banks,5.624,54.451935,5.452,2012
NFBK US Equity,102.631,764.6263,Banks,5.452,53.541328,5.495,2013
NFBK US Equity,100.161,716.3508,Banks,5.495,54.522219,5.461,2014
NFBK US Equity,109.656,725.4034,Banks,5.461,50.941125,5.586,2015
NFBK US Equity,135.044,969.0774,Banks,5.586,43.896803999999996,5.928,2016
NFBK US Equity,144.511,833.5704,Banks,5.928,41.899924999999996,6.055,2017
NFBK US Equity,155.419,672.5634,Banks,6.055,40.046584,6.224,2018
NFBK US Equity,179.951,834.0139,Banks,6.224,35.820862000000005,6.446,2019
NFBK US Equity,179.617,643.748,Banks,6.446,35.625803999999995,6.399,2020
NFBK US Equity,186.751,796.1504,Banks,6.399,34.361261999999996,6.417,2021
V US Equity,9188.0,69604.64,Data & Transaction Processors,9.342,1.04778,9.627,2011
V US Equity,10421.0,89920.8998,Data & Transaction Processors,9.627,1.022743,10.658,2012
V US Equity,11778.0,110025.825,Data & Transaction Processors,10.658,0.641875,7.56,2013
V US Equity,12702.0,119753.9125,Data & Transaction Processors,7.56,0.887498,11.273,2014
V US Equity,13880.0,169552.44,Data & Transaction Processors,11.273,1.285086,17.837,2015
V US Equity,15082.0,193766.1,Data & Transaction Processors,17.837,0.597069,9.005,2016
V US Equity,18358.0,239315.76,Data & Transaction Processors,9.005,0.498039,9.143,2017
V US Equity,20609.0,332449.35,Data & Transaction Processors,9.143,0.41836100000000004,8.622,2018
V US Equity,22977.0,339547.74,Data & Transaction Processors,8.622,0.51038,11.727,2019
V US Equity,21846.0,387741.83,Data & Transaction Processors,11.727,0.233544,5.102,2020
V US Equity,24105.0,430353.0,Data & Transaction Processors,5.102,0.21165699999999998,5.102,2021
ORC US Equity,2.0963,43.4416,Mortgage Finance,1.286,712.207222,1.493,2013
ORC US Equity,32.038,217.9305,Mortgage Finance,1.493,222.204882,7.119,2014
ORC US Equity,16.236,215.9724,Mortgage Finance,7.119,273.09682200000003,4.434,2015
ORC US Equity,26.676,356.9884,Mortgage Finance,4.434,217.536362,5.803,2016
ORC US Equity,54.844,492.4145,Mortgage Finance,5.803,155.20385100000001,8.512,2017
ORC US Equity,37.935,313.9562,Mortgage Finance,8.512,185.106103,7.022,2018
ORC US Equity,118.316,368.9114,Mortgage Finance,7.022,108.96243999999999,12.892,2019
ORC US Equity,37.728,397.1027,Mortgage Finance,12.892,184.345844,6.955,2020
IPI US Equity,442.954,1701.9465,Agricultural Chemicals,100.844,300.706168,133.199,2011
IPI US Equity,451.316,1603.4096,Agricultural Chemicals,133.199,764.761276,345.149,2012
IPI US Equity,336.312,1194.4217,Agricultural Chemicals,345.149,1092.19118,367.317,2013
IPI US Equity,410.389,1048.45,Agricultural Chemicals,367.317,1091.5497249999999,447.96,2014
IPI US Equity,287.183,223.323,Agricultural Chemicals,447.96,497.881142,142.983,2015
IPI US Equity,210.948,157.7472,Agricultural Chemicals,142.983,498.734285,105.207,2016
IPI US Equity,177.915,607.5975,Agricultural Chemicals,105.207,486.934772,86.633,2017
IPI US Equity,208.27,334.6631,Agricultural Chemicals,86.633,518.6968840000001,108.029,2018
IPI US Equity,220.075,351.09,Agricultural Chemicals,108.029,517.128252,113.807,2019
IPI US Equity,196.954,315.1532,Agricultural Chemicals,113.807,522.309778,102.871,2020
IPI US Equity,270.332,561.8702,Agricultural Chemicals,102.871,424.14142599999997,114.659,2021
DAN US Equity,7544.0,1789.9312,Auto Parts,107.819,16.392232,123.663,2011
DAN US Equity,7224.0,2314.4021,Auto Parts,123.663,16.484911,119.087,2012
DAN US Equity,6769.0,2851.5383,Auto Parts,119.087,16.845323999999998,114.026,2013
DAN US Equity,6617.0,3610.363,Auto Parts,114.026,16.436603,108.761,2014
DAN US Equity,6060.0,2070.939,Auto Parts,108.761,17.432178,105.639,2015
DAN US Equity,5826.0,2731.9486,Auto Parts,105.639,15.291624,89.089,2016
DAN US Equity,7209.0,4640.9394,Auto Parts,89.089,13.694687,98.725,2017
DAN US Equity,8143.0,1971.7622,Auto Parts,98.725,13.950631999999999,113.6,2018
DAN US Equity,8620.0,2619.7542,Auto Parts,113.6,13.312761,114.756,2019
DAN US Equity,7106.0,2820.9456,Auto Parts,114.756,20.067549,142.6,2020
DAN US Equity,8945.0,3291.5262,Auto Parts,142.6,16.236556999999998,145.236,2021
PRO US Equity,96.639,401.9809,Application Software,5.809,63.928641999999996,6.178,2011
PRO US Equity,117.791,503.8684,Application Software,6.178,52.85633,6.226,2012
PRO US Equity,144.837,1124.7269,Application Software,6.226,43.048392,6.235,2013
PRO US Equity,185.829,798.575,Application Software,6.235,32.147835,5.974,2014
PRO US Equity,168.246,685.186,Application Software,5.974,35.079586000000006,5.902,2015
PRO US Equity,153.276,658.1602,Application Software,5.902,38.92325,5.966,2016
PRO US Equity,168.816,844.7912,Application Software,5.966,34.066675999999994,5.751,2017
PRO US Equity,197.024,1166.6954,Application Software,5.751,29.240093,5.761,2018
PRO US Equity,250.334,2554.397,Application Software,5.761,23.628432,5.915,2019
PRO US Equity,252.424,2206.5426,Application Software,5.915,22.703863000000002,5.731,2020
PRO US Equity,251.423,1535.5135,Application Software,5.731,21.899348999999997,5.506,2021
OTRK US Equity,0.267,8.3058,Managed Care,0.838,2535.580524,0.677,2011
OTRK US Equity,0.541,16.2308,Managed Care,0.677,1770.794824,0.958,2012
OTRK US Equity,0.754,19.0239,Managed Care,0.958,1380.6366050000001,1.041,2013
OTRK US Equity,2.03,53.0134,Managed Care,1.041,811.82266,1.648,2014
OTRK US Equity,2.705,19.7856,Managed Care,1.648,688.724584,1.863,2015
OTRK US Equity,7.075,49.2067,Managed Care,1.863,400.565371,2.834,2016
OTRK US Equity,7.717,59.5844,Managed Care,2.834,377.219127,2.911,2017
OTRK US Equity,15.177,151.6548,Managed Care,2.911,259.27390099999997,3.935,2018
OTRK US Equity,35.095,271.0097,Managed Care,3.935,143.040319,5.02,2019
OTRK US Equity,82.837,1083.9954,Managed Care,5.02,74.80956599999999,6.197,2020
OTRK US Equity,84.133,130.0784,Managed Care,6.197,93.566139,7.872,2021
SLRC US Equity,138.9,808.6716,Investment Companies,23.375,180.91432700000001,25.129,2011
SLRC US Equity,153.253,925.175,Investment Companies,25.129,184.10080100000002,28.214,2012
SLRC US Equity,163.593,997.7066,Investment Companies,28.214,176.841307,28.93,2013
SLRC US Equity,121.937,764.7976,Investment Companies,28.93,196.404701,23.949,2014
SLRC US Equity,115.56,697.696,Investment Companies,23.949,200.199031,23.135,2015
SLRC US Equity,151.839,879.6143,Investment Companies,23.135,181.613419,27.576,2016
SLRC US Equity,143.338,854.0913,Investment Companies,27.576,185.386987,26.573,2017
SLRC US Equity,153.526,810.9853,Investment Companies,26.573,180.900955,27.773,2018
SLRC US Equity,154.711,871.4182,Investment Companies,27.773,183.14793400000002,28.335,2019
SLRC US Equity,121.745,739.9871,Investment Companies,28.335,199.359317,24.271,2020
SLRC US Equity,139.354,778.867,Investment Companies,24.271,190.048366,26.484,2021
ATHX US Equity,10.344,42.363,Biotech,2.923,300.75406,3.111,2011
ATHX US Equity,8.708,56.2421,Biotech,3.111,326.940744,2.847,2012
ATHX US Equity,2.438,176.7087,Biotech,2.847,596.390484,1.454,2013
ATHX US Equity,1.623,122.7768,Biotech,1.454,736.290819,1.195,2014
ATHX US Equity,11.948,86.2318,Biotech,1.195,282.30666199999996,3.373,2015
ATHX US Equity,17.347,132.5428,Biotech,3.373,223.55450499999998,3.878,2016
ATHX US Equity,3.708,220.9602,Biotech,3.878,483.81877000000003,1.794,2017
ATHX US Equity,24.291,207.7815,Biotech,1.794,137.911161,3.35,2018
ATHX US Equity,5.633,196.5436,Biotech,3.35,334.10261,1.882,2019
ATHX US Equity,1.44,353.4538,Biotech,1.882,742.361111,1.069,2020
ATHX US Equity,5.514,219.1912,Biotech,1.069,361.44359799999995,1.993,2021
ST US Equity,1826.945,4637.2374,Electrical Components,4.694,2.694662,4.923,2011
ST US Equity,1913.91,5781.7973,Electrical Components,4.923,2.6229030000000004,5.02,2012
ST US Equity,1980.732,6667.4708,Electrical Components,5.02,2.445561,4.844,2013
